filename,group,aspect_ratio,image_size,theme_slot,alt_text,prompt,exclusions
"product-tremella-mushroom-elixir-combo-50ml-30ml.jpg","product","4:5","4K","product tremella-mushroom-elixir-combo-50ml-30ml - gallery image 1","Amber dropper bottle of Tremella Mushroom Elixir Combo (50ml+30ml) on dark slate.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange both bottles side by side with tremella lobes catching the rim light sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-tremella-mushroom-elixir-combo-50ml-30ml-macro.jpg","product","4:5","4K","product tremella-mushroom-elixir-combo-50ml-30ml - gallery image 2","A drop of Tremella Mushroom Elixir Combo (50ml+30ml) tincture falling from a glass dropper.","Photograph, in extreme macro, a single drop of pale golden tincture falling from a glass dropper pipette against a near-black background. Catch the drop mid-fall and render it sharp, with internal refraction and a warm specular highlight, fine mist and dust in the beam. Shoot it with a high-speed capture look, premium and editorial, with no bottle label visible in frame.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. The frame must contain no text, lettering, watermark, signature, logo, packaging or label, no borders, frames or vignette, and no interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-tremella-mushroom-elixir-combo-50ml-30ml-scene.jpg","product","4:5","4K","product tremella-mushroom-elixir-combo-50ml-30ml - gallery image 3","Tremella Mushroom Elixir Combo (50ml+30ml) bottle staged with its botanical.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange both bottles side by side with tremella lobes catching the rim light sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label. Compose wider, giving the botanical material more of the frame than the bottle.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-elixir-of-life-6-mushroom-blend-50ml.jpg","product","4:5","4K","product elixir-of-life-6-mushroom-blend-50ml - gallery image 1","Amber dropper bottle of Elixir of life 6 Mushroom Blend (50ml) on dark slate.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange the six species in this blend in a shallow arc with none dominant - Reishi (Ganoderma lucidum), a kidney-shaped bracket with a lacquered red-brown cap, concentric zoning and a pale cream margin; Lion's Mane (Hericium erinaceus), a white cushion of long hanging spines with no cap, no gills and no stem; Cordyceps militaris, a cluster of bright orange club-shaped fruiting bodies with no insect anywhere in frame; Chaga (Inonotus obliquus), a black cracked charcoal-like conk with rusty orange showing in the fissures; Turkey Tail (Trametes versicolor), thin overlapping brackets banded in brown, ochre, cream and slate, showing a white pore surface and no gills; and Tremella fuciformis, a translucent white gelatinous frill of wavy lobes sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label. These are the only organisms permitted in the frame, and each must be rendered exactly as described. No other mushroom of any kind may appear - specifically no Amanita, no warted, spotted or red-and-white cap, no ring and no basal volva, no porcini, chanterelle, morel, parasol, shaggy ink cap, milkcap or fly agaric, and no small brown or yellow-green gilled toadstool of any sort. No insects, no fossils, no shells and no foliage beyond what is described above.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-elixir-of-life-6-mushroom-blend-50ml-macro.jpg","product","4:5","4K","product elixir-of-life-6-mushroom-blend-50ml - gallery image 2","A drop of Elixir of life 6 Mushroom Blend (50ml) tincture falling from a glass dropper.","Photograph, in extreme macro, a single drop of deep brown tincture falling from a glass dropper pipette against a near-black background. Catch the drop mid-fall and render it sharp, with internal refraction and a warm specular highlight, fine mist and dust in the beam. Shoot it with a high-speed capture look, premium and editorial, with no bottle label visible in frame.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. The frame must contain no text, lettering, watermark, signature, logo, packaging or label, no borders, frames or vignette, and no interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-elixir-of-life-6-mushroom-blend-50ml-scene.jpg","product","4:5","4K","product elixir-of-life-6-mushroom-blend-50ml - gallery image 3","Elixir of life 6 Mushroom Blend (50ml) bottle staged with its botanical.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange the six species in this blend in a shallow arc with none dominant - Reishi (Ganoderma lucidum), a kidney-shaped bracket with a lacquered red-brown cap, concentric zoning and a pale cream margin; Lion's Mane (Hericium erinaceus), a white cushion of long hanging spines with no cap, no gills and no stem; Cordyceps militaris, a cluster of bright orange club-shaped fruiting bodies with no insect anywhere in frame; Chaga (Inonotus obliquus), a black cracked charcoal-like conk with rusty orange showing in the fissures; Turkey Tail (Trametes versicolor), thin overlapping brackets banded in brown, ochre, cream and slate, showing a white pore surface and no gills; and Tremella fuciformis, a translucent white gelatinous frill of wavy lobes sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label. These are the only organisms permitted in the frame, and each must be rendered exactly as described. No other mushroom of any kind may appear - specifically no Amanita, no warted, spotted or red-and-white cap, no ring and no basal volva, no porcini, chanterelle, morel, parasol, shaggy ink cap, milkcap or fly agaric, and no small brown or yellow-green gilled toadstool of any sort. No insects, no fossils, no shells and no foliage beyond what is described above. Compose wider, giving the botanical material more of the frame than the bottle.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-new-general-maintenance-50ml.jpg","product","4:5","4K","product new-general-maintenance-50ml - gallery image 1","Amber dropper bottle of NEW! General Maintenance 50ml on dark slate.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange the three species in this blend with dried bracken in morning light - Turkey Tail (Trametes versicolor), thin overlapping brackets banded in brown, ochre, cream and slate, showing a white pore surface and no gills; Lion's Mane (Hericium erinaceus), a white cushion of long hanging spines with no cap, no gills and no stem; and Cordyceps militaris, a cluster of bright orange club-shaped fruiting bodies with no insect anywhere in frame sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label. These are the only organisms permitted in the frame, and each must be rendered exactly as described. No other mushroom of any kind may appear - specifically no Amanita, no warted, spotted or red-and-white cap, no ring and no basal volva, no porcini, chanterelle, morel, parasol, shaggy ink cap, milkcap or fly agaric, and no small brown or yellow-green gilled toadstool of any sort. No insects, no fossils, no shells and no foliage beyond what is described above.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-new-general-maintenance-50ml-macro.jpg","product","4:5","4K","product new-general-maintenance-50ml - gallery image 2","A drop of NEW! General Maintenance 50ml tincture falling from a glass dropper.","Photograph, in extreme macro, a single drop of amber tincture falling from a glass dropper pipette against a near-black background. Catch the drop mid-fall and render it sharp, with internal refraction and a warm specular highlight, fine mist and dust in the beam. Shoot it with a high-speed capture look, premium and editorial, with no bottle label visible in frame.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. The frame must contain no text, lettering, watermark, signature, logo, packaging or label, no borders, frames or vignette, and no interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-new-general-maintenance-50ml-scene.jpg","product","4:5","4K","product new-general-maintenance-50ml - gallery image 3","NEW! General Maintenance 50ml bottle staged with its botanical.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange the three species in this blend with dried bracken in morning light - Turkey Tail (Trametes versicolor), thin overlapping brackets banded in brown, ochre, cream and slate, showing a white pore surface and no gills; Lion's Mane (Hericium erinaceus), a white cushion of long hanging spines with no cap, no gills and no stem; and Cordyceps militaris, a cluster of bright orange club-shaped fruiting bodies with no insect anywhere in frame sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label. These are the only organisms permitted in the frame, and each must be rendered exactly as described. No other mushroom of any kind may appear - specifically no Amanita, no warted, spotted or red-and-white cap, no ring and no basal volva, no porcini, chanterelle, morel, parasol, shaggy ink cap, milkcap or fly agaric, and no small brown or yellow-green gilled toadstool of any sort. No insects, no fossils, no shells and no foliage beyond what is described above. Compose wider, giving the botanical material more of the frame than the bottle.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-the-workaholic.jpg","product","4:5","4K","product the-workaholic - gallery image 1","Amber dropper bottle of The Workaholic 50ml on dark slate.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange a slate desk edge, a cold coffee ring and a single Lion's Mane specimen sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-the-workaholic-macro.jpg","product","4:5","4K","product the-workaholic - gallery image 2","A drop of The Workaholic 50ml tincture falling from a glass dropper.","Photograph, in extreme macro, a single drop of amber tincture falling from a glass dropper pipette against a near-black background. Catch the drop mid-fall and render it sharp, with internal refraction and a warm specular highlight, fine mist and dust in the beam. Shoot it with a high-speed capture look, premium and editorial, with no bottle label visible in frame.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. The frame must contain no text, lettering, watermark, signature, logo, packaging or label, no borders, frames or vignette, and no interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-the-workaholic-scene.jpg","product","4:5","4K","product the-workaholic - gallery image 3","The Workaholic 50ml bottle staged with its botanical.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange a slate desk edge, a cold coffee ring and a single Lion's Mane specimen sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label. Compose wider, giving the botanical material more of the frame than the bottle.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-relax-no-stress-50ml.jpg","product","4:5","4K","product relax-no-stress-50ml - gallery image 1","Amber dropper bottle of Relax no stress 50ml amber bottle with fast flow dropper cap on dark slate.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange a soft fabric fold and a reishi bracket in low warm dusk light sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-relax-no-stress-50ml-macro.jpg","product","4:5","4K","product relax-no-stress-50ml - gallery image 2","A drop of Relax no stress 50ml amber bottle with fast flow dropper cap tincture falling from a glass dropper.","Photograph, in extreme macro, a single drop of deep brown tincture falling from a glass dropper pipette against a near-black background. Catch the drop mid-fall and render it sharp, with internal refraction and a warm specular highlight, fine mist and dust in the beam. Shoot it with a high-speed capture look, premium and editorial, with no bottle label visible in frame.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. The frame must contain no text, lettering, watermark, signature, logo, packaging or label, no borders, frames or vignette, and no interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-relax-no-stress-50ml-scene.jpg","product","4:5","4K","product relax-no-stress-50ml - gallery image 3","Relax no stress 50ml amber bottle with fast flow dropper cap bottle staged with its botanical.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange a soft fabric fold and a reishi bracket in low warm dusk light sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label. Compose wider, giving the botanical material more of the frame than the bottle.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-menopause-50ml.jpg","product","4:5","4K","product menopause-50ml - gallery image 1","Amber dropper bottle of Meno'pause' 50ml on dark slate.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange warm cream linen and a dried fynbos sprig in soft diffused light sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-menopause-50ml-macro.jpg","product","4:5","4K","product menopause-50ml - gallery image 2","A drop of Meno'pause' 50ml tincture falling from a glass dropper.","Photograph, in extreme macro, a single drop of amber tincture falling from a glass dropper pipette against a near-black background. Catch the drop mid-fall and render it sharp, with internal refraction and a warm specular highlight, fine mist and dust in the beam. Shoot it with a high-speed capture look, premium and editorial, with no bottle label visible in frame.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. The frame must contain no text, lettering, watermark, signature, logo, packaging or label, no borders, frames or vignette, and no interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-menopause-50ml-scene.jpg","product","4:5","4K","product menopause-50ml - gallery image 3","Meno'pause' 50ml bottle staged with its botanical.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange warm cream linen and a dried fynbos sprig in soft diffused light sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label. Compose wider, giving the botanical material more of the frame than the bottle.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-myco-radiance-skin-perfection.jpg","product","4:5","4K","product myco-radiance-skin-perfection - gallery image 1","Amber dropper bottle of Myco-Radiance 'skin perfection' 50ml on dark slate.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange tremella lobes and a shiitake cap with dewy highlights in a slightly cooler grade sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-myco-radiance-skin-perfection-macro.jpg","product","4:5","4K","product myco-radiance-skin-perfection - gallery image 2","A drop of Myco-Radiance 'skin perfection' 50ml tincture falling from a glass dropper.","Photograph, in extreme macro, a single drop of pale golden tincture falling from a glass dropper pipette against a near-black background. Catch the drop mid-fall and render it sharp, with internal refraction and a warm specular highlight, fine mist and dust in the beam. Shoot it with a high-speed capture look, premium and editorial, with no bottle label visible in frame.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. The frame must contain no text, lettering, watermark, signature, logo, packaging or label, no borders, frames or vignette, and no interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
"product-myco-radiance-skin-perfection-scene.jpg","product","4:5","4K","product myco-radiance-skin-perfection - gallery image 3","Myco-Radiance 'skin perfection' 50ml bottle staged with its botanical.","Restage the amber glass dropper bottle from the reference image, preserving its exact label artwork, cap type, glass colour and proportions, as a premium product still life. Place it at a three-quarter angle standing on wet dark slate, lit by a single soft key at 45 degrees from camera left with a cool rim light raking the glass shoulder, against a near-black #0B0E0C background falling to pure shadow, with warm amber transmission through the glass and fine dust in the light beam. Arrange tremella lobes and a shiitake cap with dewy highlights in a slightly cooler grade sparsely in the mid-ground, softly out of focus. Light it like a spirits campaign: matte, muted natural colour, extremely sharp on the bottle, medium-format look. Do not alter, redraw or re-letter the label. Compose wider, giving the botanical material more of the frame than the bottle.","Photographic realism only - not an illustration, 3D render or CGI. Keep the palette in muted natural greens, ambers and near-blacks with no purple, magenta, rainbow or neon cast, and no teal-and-orange grade. Apart from the product's own printed label, which must be reproduced exactly as it appears in the reference image, the frame must contain no added text, watermark, signature or logo, and no borders, frames, vignette or interface elements. Nothing medical: no pills, capsules, syringes, medical crosses, lab coats, clinical laboratory or hospital settings, stethoscopes, anatomical diagrams or glowing organs. No people, faces or hands. Anatomy must be correct with no duplicated or deformed specimens, no extra stems and no impossible growth. Avoid a generic stock-photograph look."
